term,valence,arousal,dominance
affluently,0.84,0.32,0.84
afford,0.56,0.58,0.56
afford-to,0.56,0.46,0.54
affordability,0.84,0.5,0.5
affordable,0.84,0.4,0.48
affordable-housing,0.62,0.44,0.54
affront,0.32,0.74,0.54
affronted,0.38,0.74,0.52
afghan,0.5,0.48,0.7
afghanistan,0.5,0.5,0.44
aficionado,0.8,0.8,0.74
afield,0.6,0.36,0.38
afire,0.36,0.9,0.66
aflame,0.6,1.0,0.82
afloat,0.6,0.42,0.44
aflutter,0.66,1.0,0.24
afoot,0.54,0.8,0.5
afore,0.5,0.32,0.38
aforehand,0.5,0.5,0.72
aforementioned,0.48,0.32,0.4
aforesaid,0.52,0.36,0.48
aforethought,0.5,0.78,0.8
afoul,0.2,0.8,0.32
afraid,0.0,0.66,0.22
afresh,0.64,0.52,0.48
african-american,0.6,0.52,0.54
afro,0.72,0.54,0.52
aft,0.48,0.4,0.52
after,0.62,0.5,0.36
after-all,0.54,0.4,0.4
after-hours,0.36,0.48,0.5
after-party,0.64,0.46,0.46
afterbirth,0.32,0.26,0.22
afterburner,0.5,1.0,0.98
afterburning,0.4,0.84,0.78
aftercare,0.84,0.18,0.38
aftereffect,0.32,0.22,0.38
aftergame,0.6,0.84,0.6
afterglow,1.0,0.26,0.66
afterhours,0.56,0.8,0.5
afterlife,0.56,0.56,0.56
afterload,0.5,0.6,0.76
aftermarket,0.5,0.76,0.78
aftermath,0.3,0.44,0.44
aftermost,0.5,0.5,0.52
afternoon,0.54,0.38,0.34
afternoon-tea,0.66,0.3,0.42
afterparty,0.88,1.0,0.5
aftersale,0.8,0.16,0.66
afterschool,0.62,0.74,0.46
aftershave,0.4,0.38,0.4
aftershock,0.24,0.84,0.52
aftertaste,0.36,0.36,0.46
afterthought,0.4,0.38,0.34
aftertime,0.5,0.18,0.48
afterward,0.5,0.18,0.5
afterword,0.54,0.18,0.56
afterworld,0.36,0.4,0.5
aga,0.54,0.32,0.4
again,0.44,0.48,0.5
against,0.22,0.54,0.4
agamemnon,0.24,0.84,1.0
agape,0.6,0.52,0.46
agate,0.54,0.38,0.48
agave,0.74,0.26,0.56
age,0.56,0.22,0.5
age-bracket,0.4,0.48,0.38
age-gap,0.38,0.48,0.4
age-group,0.46,0.44,0.38
age-limit,0.48,0.38,0.4
age-range,0.44,0.48,0.54
aged,0.14,0.36,0.22
agedly,0.32,0.14,0.26
agedness,0.36,0.08,0.32
ageism,0.16,0.24,0.16
ageist,0.0,0.84,0.8
ageless,0.84,0.24,0.64
agelessness,0.9,0.08,0.58
agencies,0.54,0.84,0.84
agency,0.46,0.3,0.58
agenda,0.52,0.3,0.56
agent,0.48,0.44,0.76
agent-orange,0.24,0.56,0.48
agglomeration,0.44,0.76,0.5
aggravate,0.22,0.76,0.46
aggravated,0.08,0.76,0.42
aggravates,0.1,0.72,0.36
aggravating,0.26,0.72,0.64
aggravation,0.06,0.78,0.62
aggravator,0.16,0.98,0.96
aggregate,0.72,0.38,0.56
aggregately,0.5,0.5,0.72
aggregation,0.58,0.5,0.7
aggregative,0.5,0.22,0.72
aggregator,0.5,0.82,0.88
aggresive,0.06,0.94,0.56
aggression,0.08,0.92,0.54
aggressive,0.12,0.94,0.64
aggressively,0.24,0.92,0.68
aggressiveness,0.08,0.9,0.64
aggressor,0.14,0.94,0.82
aggrieve,0.16,0.84,0.24
aggrieved,0.16,0.52,0.18
aggrievedly,0.16,0.8,0.2
agh,0.26,0.5,0.4
aghast,0.14,0.86,0.46
aghhh,0.28,0.64,0.26
agile,0.8,0.64,0.78
agilely,1.0,1.0,0.86
agility,0.72,0.7,0.82
aging,0.22,0.26,0.28
agitate,0.3,0.78,0.6
agitated,0.44,0.88,0.48
agitatedly,0.16,1.0,0.26
agitation,0.24,0.92,0.44
agitator,0.22,1.0,0.84
aglow,0.78,0.5,0.78
agnostic,0.3,0.4,0.56
agnostically,0.5,0.2,0.5
agnosticism,0.46,0.3,0.52
ago,0.32,0.28,0.4
agog,0.84,1.0,0.7
agonist,0.76,0.84,0.84
agonistic,0.16,0.84,0.9
agonistically,0.2,0.84,0.9
agonize,0.16,1.0,0.18
agonizing,0.08,0.8,0.34
agony,0.08,0.78,0.4
agoraphobia,0.12,0.7,0.44
agoraphobic,0.0,0.08,0.06
agrarian,0.66,0.32,0.72
agree,0.9,0.26,0.54
agree-on,0.74,0.46,0.74
agree-to,0.7,0.4,0.58
agree-with,0.72,0.48,0.56
agreeability,1.0,0.26,0.28
agreeable,0.9,0.5,0.7
agreeableness,1.0,0.3,0.32
agreeably,0.84,0.22,0.68
agreed,0.78,0.44,0.56
agreed-upon,0.72,0.38,0.56
agreeing,0.84,0.48,0.56
agreement,0.76,0.44,0.72
agressive,0.08,0.92,0.74
agribusiness,0.52,0.74,0.84
agricultural,0.68,0.32,0.46
agriculturalist,0.64,0.78,0.72
agriculturally,0.64,0.66,0.58
agriculture,0.66,0.36,0.46
agriculturist,0.8,0.76,0.76
agrobiologist,0.78,0.84,0.72
agrochemical,0.18,0.5,0.72
agronomic,0.7,0.3,0.72
agronomist,0.78,0.76,0.76
aground,0.32,0.34,0.44
agua,0.6,0.18,0.42
aha,0.54,0.5,0.4
ahead,0.7,0.52,0.66
ahead-of,0.48,0.54,0.52
ahem,0.36,0.66,0.52
ahh,0.5,0.4,0.3
ahhh,0.56,0.5,0.24
ahhhh,0.38,0.4,0.4
ahhhhhhhh,0.54,0.64,0.28
ahold,0.52,0.46,0.76
ahoy,0.5,0.48,0.38
aid,0.88,0.48,0.54
aide,0.72,0.34,0.42
aiding,0.64,0.54,0.56
aidless,0.16,0.16,0.04
aids,0.56,0.48,0.5
ail,0.38,0.42,0.38
ailing,0.08,0.52,0.16
ailment,0.14,0.72,0.26
aim,0.48,0.56,0.56
aim-at,0.62,0.6,0.62
aim-for,0.64,0.5,0.56
aim-to,0.48,0.44,0.62
aimed-at,0.5,0.6,0.64
aimless,0.14,0.26,0.18
aimlessly,0.16,0.14,0.0
aimlessness,0.16,0.02,0.04
air,0.7,0.16,0.42
air-ball,0.46,0.4,0.34
air-conditioned,0.74,0.54,0.58
air-conditioner,0.54,0.48,0.56
air-conditioning,0.64,0.46,0.68
air-drop,0.38,0.54,0.46
air-duct,0.34,0.38,0.5
air-filter,0.54,0.4,0.42
air-flow,0.74,0.42,0.5
air-force,0.42,0.66,0.68
air-freshener,0.78,0.34,0.66
air-guitar,0.56,0.5,0.58
air-horn,0.38,0.5,0.6
air-mattress,0.44,0.38,0.56
air-miles,0.54,0.4,0.5
air-out,0.44,0.5,0.32
air-pollution,0.16,0.54,0.48
air-pressure,0.42,0.52,0.54
air-quality,0.48,0.46,0.52
air-raid,0.28,0.56,0.5
air-show,0.64,0.6,0.5
air-time,0.66,0.54,0.48
air-traffic,0.28,0.7,0.5
air-travel,0.46,0.5,0.62
airbag,0.5,0.4,0.42
airbase,0.5,0.5,0.84
airbed,0.62,0.26,0.48
airboat,0.54,0.84,0.5
airborne,0.54,0.52,0.38
airbrush,0.84,0.82,0.52
aircraft,0.64,0.64,0.68
aircraft-carrier,0.48,0.7,0.64
aircraftman,0.5,0.84,0.36
aircraftsman,0.5,0.8,0.72
aircrew,0.52,0.84,0.8
airdrop,0.52,0.94,0.78
airfare,0.38,0.5,0.5
airfield,0.6,0.64,0.64
airflow,0.78,0.84,0.56
airforce,0.84,0.84,1.0
airframe,0.54,0.5,0.74
airfreight,0.5,0.84,0.74
airhead,0.26,0.48,0.26
airily,0.68,0.66,0.38
airiness,0.76,0.08,0.36
airless,0.16,0.08,0.28
airlift,0.56,0.62,0.64
airline,0.64,0.48,0.68
airline-industry,0.56,0.66,0.68
airliner,0.66,0.78,0.64
airlock,0.4,0.52,0.44
airmail,0.84,0.84,0.54
airman,0.58,0.7,0.72
airmanship,1.0,0.84,0.84
airplane,0.72,0.7,0.7
airplay,0.78,0.84,0.76
airport,0.72,0.68,0.68
airport-terminal,0.56,0.56,0.64
airpower,0.84,0.94,1.0
airproof,0.84,0.16,0.64
airs,0.58,0.2,0.36
airshaft,0.38,0.36,0.5
airship,0.54,0.46,0.52
airshow,0.84,1.0,0.78
airsick,0.16,0.8,0.16
airsickness,0.02,0.84,0.04
airspace,0.56,0.5,0.64
airspeed,0.58,0.78,0.54
airstream,0.74,0.84,0.58
airstrike,0.14,1.0,0.8
airstrip,0.54,0.68,0.64
airtight,0.48,0.38,0.56
airtime,0.8,0.84,0.68
airwave,0.5,0.7,0.5
airway,0.64,0.58,0.48
airwoman,0.84,0.84,0.68
airworthiness,0.78,0.16,0.76
airworthy,0.98,0.52,0.88
airy,0.8,0.62,0.36
aisle,0.44,0.22,0.28
ait,0.38,0.38,0.4
ajar,0.46,0.4,0.44
aka,0.46,0.36,0.34
akimbo,0.5,0.78,0.62
akin,0.64,0.34,0.52
alabaster,0.54,0.4,0.44
alacrity,0.84,1.0,0.78
alamo,0.22,0.5,0.9
alarm,0.24,0.88,0.7
alarm-clock,0.5,0.64,0.56
alarmclock,0.4,1.0,0.66
alarmed,0.18,0.82,0.48
alarming,0.2,0.88,0.58
alarmism,0.16,0.98,0.62
alarmist,0.16,0.96,0.52
alas,0.56,0.3,0.28
alb,0.52,0.38,0.42
albacore,0.52,0.5,0.52
albanian,0.5,0.5,0.68
albatross,0.5,0.44,0.52
albeit,0.5,0.5,0.5
albinism,0.5,0.32,0.46
albino,0.5,0.24,0.36
album,0.64,0.34,0.46
alchemic,0.84,0.7,0.8
alchemically,0.52,0.74,0.7
alchemist,0.7,0.84,0.84
alchemistic,0.5,0.8,0.78
alchemize,0.56,0.84,0.82
alchemy,0.54,0.58,0.7
alcohol,0.32,0.66,0.38
alcohol-poisoning,0.12,0.7,0.28
alcoholic,0.16,0.68,0.36
alcoholic-beverage,0.46,0.62,0.48
alcoholism,0.06,0.78,0.4
alcove,0.48,0.34,0.36
alderman,0.54,0.46,0.68
ale,0.52,0.44,0.36
alehouse,0.52,0.84,0.5
alert,0.48,0.82,0.64
alertly,0.96,0.96,0.94
alertness,0.38,0.88,0.74
alerts,0.32,0.8,0.66
alfalfa,0.54,0.24,0.3
alfresco,0.84,0.66,0.5
algae,0.5,0.16,0.3
algebra,0.44,0.34,0.56
algebraic,0.52,0.4,0.44
algebraically,0.5,0.24,0.78
algorithm,0.44,0.4,0.56
algorithmic,0.6,0.84,0.84
alias,0.54,0.36,0.32
alibi,0.4,0.52,0.56
alien,0.4,0.62,0.48
alienability,0.5,0.5,0.62
alienable,0.5,0.5,0.46
alienate,0.24,0.5,0.52
alienated,0.4,0.42,0.56
alienation,0.38,0.52,0.36
alienator,0.1,0.82,0.78
alienist,0.16,0.84,0.72
alight,0.66,0.64,0.6
align,0.64,0.36,0.62
aligned,0.58,0.26,0.56
aligner,0.78,0.84,0.74
alignment,0.64,0.4,0.68
alike,0.64,0.16,0.44
alikeness,0.64,0.22,0.5
alimentation,0.78,0.44,0.54
alimony,0.6,0.46,0.46
aliquot,0.44,0.3,0.4
alive,0.76,0.64,0.72
alive-with,0.64,0.54,0.66
alkali,0.48,0.34,0.4
alkaline,0.64,0.3,0.64
alkalinity,0.5,0.04,0.54
alkalinize,0.8,0.8,0.84
alkalization,0.84,0.32,0.76
alkalize,0.84,0.38,0.74
alkaloid,0.5,0.7,0.56
alkaloids,0.42,0.56,0.4
all,0.5,0.5,0.7
all-aboard,0.58,0.5,0.56
all-about,0.64,0.4,0.48
all-along,0.48,0.48,0.5
all-around,0.64,0.5,0.54
all-better,0.8,0.32,0.68
all-blacks,0.5,0.64,0.42
all-but,0.36,0.46,0.32
all-caps,0.58,0.46,0.54
all-clear,0.74,0.38,0.44
all-correct,0.8,0.42,0.7
all-downhill,0.28,0.58,0.32
all-ears,0.48,0.4,0.42
all-eyes,0.62,0.52,0.56
all-for,0.5,0.48,0.58
all-fours,0.38,0.44,0.42
all-gone,0.42,0.52,0.42
all-important,0.78,0.56,0.74
all-in,0.54,0.48,0.54
all-inclusive,0.76,0.5,0.58
all-nations,0.68,0.5,0.58
all-out,0.4,0.56,0.34
all-over,0.48,0.46,0.6
all-right,0.66,0.4,0.56
all-round,0.7,0.44,0.6
all-set,0.66,0.46,0.58
all-show,0.4,0.46,0.54
all-that,0.56,0.46,0.42
all-together,0.74,0.52,0.62
all-told,0.5,0.42,0.4
all-too,0.4,0.44,0.42
all-wet,0.3,0.48,0.44
all-y'all,0.56,0.48,0.4
all-star-game,0.88,0.64,0.66
allay,0.4,0.4,0.4
allegation,0.58,0.58,0.6
allege,0.42,0.48,0.58
allegeable,0.5,0.16,0.56
alleged,0.36,0.52,0.52
allegedly,0.32,0.48,0.32
allegiance,0.9,0.4,0.74
allegiant,1.0,0.22,0.84
allegoric,0.5,0.28,0.62
allegorical,0.5,0.56,0.6
allegorically,0.5,0.2,0.6
allegorist,0.78,0.4,0.72
allegoristic,0.52,0.4,0.56
allegorize,0.5,0.26,0.7
allegory,0.62,0.58,0.5
allegro,0.64,0.62,0.46
allergen,0.14,0.78,0.26
allergenic,0.16,0.5,0.26
allergic,0.14,0.54,0.26
allergic-reaction,0.22,0.7,0.24
allergies,0.16,0.5,0.18
allergist,0.5,0.84,0.96
allergy,0.3,0.6,0.38
alleviate,0.86,0.26,0.52
alleviation,0.72,0.2,0.48
alleviative,0.86,0.18,0.52
alleviator,0.84,0.18,0.78
alley,0.34,0.5,0.36
alley-oop,0.58,0.46,0.42
alleyway,0.36,0.46,0.38
alliance,0.7,0.46,0.76
allied,0.7,0.24,0.64
allies,0.84,0.74,0.84
alligator,0.36,0.7,0.64
alliterate,0.68,0.66,0.66
alliteration,0.7,0.64,0.62
alliterative,0.84,0.54,0.58
alliteratively,0.66,0.8,0.6
alliterativeness,0.66,0.54,0.56
allo,0.5,0.5,0.5
allocate,0.66,0.46,0.66
allocation,0.6,0.38,0.68
allocative,0.5,0.16,0.68
allocator,0.78,0.84,0.84
allot,0.62,0.48,0.62
allotment,0.6,0.38,0.64
allow,0.7,0.42,0.54
allow-for,0.76,0.46,0.58
allow-in,0.7,0.4,0.5
allowable,0.7,0.5,0.56
allowably,0.6,0.2,0.58
allowance,0.66,0.38,0.58
allowed,0.72,0.36,0.64
alloy,0.58,0.44,0.6
allsmiles,0.78,0.52,0.42
allspice,0.64,0.16,0.5
allstar,0.56,0.5,0.56
alltime,0.6,0.44,0.62
allude,0.5,0.68,0.74
allure,0.8,0.58,0.68
allurement,0.84,0.84,0.64
alluring,0.84,0.74,0.84
alluringness,0.84,0.84,0.62
allusion,0.44,0.3,0.46
allusive,0.66,0.66,0.74
allusively,0.54,0.76,0.66
allusiveness,0.78,0.16,0.7
alluvial,0.32,0.48,0.48
ally,0.78,0.32,0.68
alma-mater,0.46,0.52,0.54
almanac,0.68,0.2,0.4
almightily,1.0,0.66,1.0
almightiness,1.0,0.52,1.0
almighty,0.94,0.88,0.98
almond,0.7,0.18,0.32
almond-milk,0.7,0.32,0.42
almonds,0.82,0.18,0.5
almost,0.46,0.36,0.5
alms,0.88,0.36,0.18
almsgiver,0.84,0.36,0.7
aloe-vera,0.7,0.34,0.6
aloft,0.76,0.38,0.7
aloha,0.7,0.44,0.44
alone,0.32,0.16,0.22
aloneness,0.32,0.0,0.26
along,0.6,0.38,0.46
along-with,0.5,0.42,0.54
alongside,0.46,0.32,0.34
aloof,0.18,0.42,0.3
aloofness,0.16,0.0,0.36
alopecia,0.16,0.18,0.32
aloud,0.46,0.7,0.74
alpaca,0.7,0.18,0.26
alpha,0.7,0.34,0.76
alpha-male,0.38,0.6,0.54
alphabet,0.56,0.2,0.66
alphabetic,0.5,0.5,0.54
alphabetical,0.54,0.3,0.54
alphabetical-order,0.58,0.44,0.66
alphabetically,0.5,0.16,0.52
alphabetization,0.76,0.2,0.62
alphabetize,0.62,0.74,0.68
alphabetizer,0.58,0.84,0.64
alphanumeric,0.5,0.5,0.62
alphanumerical,0.5,0.28,0.76
alpine,0.6,0.32,0.46
alps,0.96,0.32,0.64
already,0.5,0.34,0.44
alreadyyyyy,0.58,0.7,0.34
alright,0.58,0.38,0.52
alrighty,0.68,0.84,0.4
also,0.5,0.5,0.5
alt,0.5,0.5,0.5
altar,0.78,0.28,0.6
altar-boy,0.42,0.2,0.34
altarpiece,0.84,0.0,0.58
alter,0.32,0.7,0.64
alter-ego,0.5,0.54,0.44
alterability,0.5,0.5,0.58
alterable,0.84,0.66,0.64
alterably,0.5,0.5,0.38
alteration,0.16,0.8,0.6
altercate,0.16,0.84,0.86
altercation,0.16,0.8,0.5
altered,0.26,0.76,0.5
alternate,0.62,0.36,0.58
alternate-universe,0.6,0.58,0.62
alternately,0.5,0.84,0.5
alternating,0.48,0.48,0.54
alternation,0.5,0.84,0.5
alternative,0.62,0.38,0.62
alternatively,0.5,0.5,0.56
alternativeness,0.66,0.54,0.76
alternator,0.54,0.84,0.58
although,0.46,0.48,0.44
altimeter,0.62,0.5,0.58
altitude,0.7,0.48,0.72
altitudinal,0.5,0.5,0.52
alto,0.64,0.4,0.72
altogether,0.84,0.32,0.64
altruism,1.0,0.56,0.6
altruist,1.0,0.62,0.62
altruistic,1.0,0.38,0.66
altruistically,1.0,0.34,0.38
alum,0.5,0.5,0.52
aluminum,0.44,0.28,0.42
aluminum-foil,0.34,0.42,0.5
alumna,0.78,0.2,0.6
alumnae,0.84,0.22,0.56
alumni,0.54,0.46,0.56
alumnus,0.64,0.36,0.42
alveolar,0.46,0.48,0.36
always,0.56,0.5,0.5
alzheimer,0.0,0.18,0.04
alzheimers,0.2,0.52,0.32
am,0.5,0.5,0.5
amalgam,0.44,0.32,0.5
amalgamate,0.78,0.84,0.8
amalgamated,0.84,0.84,0.74
amalgamation,0.4,0.46,0.52
amalgamative,0.84,0.76,0.74
amalgamator,0.52,0.84,0.8
amaretto,0.54,0.54,0.38
amass,0.54,0.46,0.46
amateur,0.46,0.5,0.4
amateur-hour,0.38,0.5,0.42
amateurish,0.16,0.32,0.14
amateurishly,0.2,0.76,0.16
amateurishness,0.16,0.3,0.16
amateurism,0.4,0.32,0.16
amaze,0.9,0.84,0.78
amazed,0.78,0.78,0.54
amazedly,0.9,0.8,0.4
amazedness,0.82,0.86,0.5
amazement,0.74,0.8,0.64
amazing,0.9,0.84,0.84
amazingly,0.92,0.76,0.92
amazon,0.84,0.7,1.0
ambassador,0.64,0.52,0.9
ambassadorial,0.78,0.22,0.96
ambassadorship,0.84,0.16,0.84
amber,0.64,0.3,0.36
amber-alert,0.18,0.64,0.54
ambiance,0.84,0.04,0.52
ambidexterity,1.0,0.84,0.96
ambidexterous,0.84,0.5,0.74
ambidextrous,0.84,0.5,0.72
ambidextrously,0.84,0.84,0.7
ambidextrousness,0.84,0.6,0.84
ambience,0.72,0.36,0.42
ambient,0.62,0.36,0.58
ambient-music,0.62,0.5,0.48
ambiguity,0.16,0.46,0.36
ambiguous,0.26,0.46,0.36
ambiguously,0.32,0.22,0.32
ambiguousness,0.32,0.16,0.24
ambit,0.48,0.38,0.38
ambition,0.5,0.8,0.66
ambitionless,0.16,0.0,0.28
ambitious,0.48,0.82,0.7
ambitiously,0.84,0.84,0.88
ambitiousness,0.84,0.84,0.96
ambivalence,0.28,0.16,0.28
ambivalent,0.5,0.4,0.48
amble,0.66,0.32,0.4
ambler,0.52,0.84,0.46
ambrosia,0.56,0.44,0.48
ambrosial,1.0,0.38,0.56
ambulance,0.5,0.74,0.6
ambulant,0.78,0.84,0.62
ambulate,0.52,0.84,0.6
ambulation,0.78,1.0,0.62
ambulatory,0.82,0.78,0.54
ambush,0.28,0.82,0.5
ambusher,0.16,1.0,0.98
ameliorate,0.76,0.54,0.74
amen,0.78,0.18,0.54
amenability,0.9,0.32,0.7
amenable,0.44,0.4,0.4
amenably,0.8,0.22,0.3
amend,0.68,0.4,0.66
amendable,0.84,0.26,0.58
amendment,0.52,0.46,0.6
amends,0.64,0.36,0.5
amenity,0.74,0.32,0.56
american-cheese,0.6,0.4,0.7
american-dream,0.86,0.52,0.58
american-eagle,0.54,0.62,0.6
american-english,0.6,0.46,0.66
american-express,0.68,0.5,0.68
american-flag,0.68,0.46,0.72
american-football,0.64,0.62,0.72
american-indian,0.54,0.56,0.56
american-league,0.5,0.64,0.78
american-revolution,0.64,0.72,0.72
american-thanksgiving,0.8,0.56,0.72
american-way,0.7,0.6,0.66
americanize,0.5,0.84,0.72
amethyst,0.62,0.4,0.5
amiability,1.0,0.16,0.5
amiable,0.84,0.28,0.48
amiableness,1.0,0.24,0.4
amiably,0.94,0.02,0.76
amicability,0.86,0.22,0.36
amicable,0.88,0.32,0.5
amicableness,1.0,0.18,0.38
amicably,0.94,0.24,0.68
amid,0.5,0.34,0.26
amidst,0.48,0.3,0.42
amigo,0.96,0.52,0.68
amigos,0.84,0.32,0.5
amino,0.54,0.4,0.42
amiss,0.16,0.78,0.28
ammo,0.32,0.76,0.62
ammonia,0.28,0.58,0.4
ammonite,0.5,0.02,0.5
ammonium,0.36,0.4,0.36
ammunition,0.34,0.64,0.66
amnesia,0.3,0.32,0.3
amnesiac,0.16,0.18,0.04
amnesic,0.16,0.22,0.18
amnesty,0.54,0.44,0.82
amniotic,0.5,0.04,0.4
amoeba,0.46,0.5,0.16
amoebae,0.32,0.1,0.26
amoebic,0.14,0.5,0.36
amok,0.16,1.0,0.34
among,0.52,0.34,0.48
amongst,0.48,0.46,0.4
amoral,0.16,0.5,0.46
amorality,0.16,0.28,0.36
amorous,0.84,0.66,0.64
amorously,0.96,0.92,0.7
amorousness,0.96,0.84,0.7
amorphous,0.32,0.4,0.34
amorphously,0.36,0.16,0.12
amorphousness,0.3,0.06,0.2
amortization,0.58,0.48,0.52
amount,0.56,0.42,0.64
amount-to,0.4,0.42,0.6
amour,0.86,0.48,0.64
amoxicillin,0.74,0.5,0.5
amp,0.44,0.4,0.38
amped-up,0.5,0.56,0.56
amperage,0.5,0.78,0.76
ampersand,0.48,0.44,0.48
amphetamine,0.16,1.0,0.88
amphetamines,0.14,0.66,0.52
amphibian,0.42,0.36,0.46
amphibious,0.48,0.34,0.44
amphibiously,0.5,0.56,0.52
amphibiousness,0.5,0.5,0.5
amphitheater,0.64,0.48,0.54
ample,0.74,0.34,0.72
ampleness,0.84,0.5,0.64
amplification,0.68,0.66,0.82
amplifier,0.52,0.84,0.78
amplify,0.66,0.72,0.82
amplitude,0.7,0.44,0.68
amply,0.78,0.42,0.76
amputate,0.08,0.66,0.5
amputation,0.1,0.76,0.48
amputee,0.22,0.3,0.18
amuck,0.38,0.6,0.32
amulet,0.78,0.26,0.62
amusable,0.82,0.64,0.36
amuse,0.8,0.68,0.66
amused,0.94,0.84,0.6
amusedly,0.88,0.8,0.5
amusement,0.92,0.84,0.8
amusement-park,0.82,0.58,0.7
amuser,0.76,0.84,0.68
amusing,0.96,0.82,0.62
ana,0.54,0.3,0.32
anabolic,0.8,0.84,0.92
anabolism,0.84,0.8,0.72
anachronism,0.32,0.46,0.18
anachronistic,0.22,0.2,0.36
anachronistically,0.5,0.5,0.5
anachronous,0.16,0.46,0.26
anaconda,0.14,0.82,0.54
anaerobia,0.3,0.02,0.5
anaerobic,0.32,0.32,0.64
anaesthesia,0.34,0.22,0.46
anaesthetic,0.44,0.26,0.5
anaesthetize,0.3,0.02,0.9
anagram,0.54,0.32,0.44
anagrammatic,0.5,0.8,0.6
anagrammatically,0.5,0.84,0.56
anal,0.32,0.8,0.32
anal-sex,0.22,0.66,0.36
analgesia,0.84,0.0,0.26
analgesic,0.4,0.32,0.44
analog,0.5,0.5,0.52
analogical,0.78,0.16,0.68
analogically,0.5,0.32,0.5
analogism,0.5,0.5,0.7
analogist,0.54,0.84,0.76
analogize,0.72,0.84,0.74
analogous,0.52,0.26,0.5
analogously,0.5,0.5,0.78
analogue,0.56,0.32,0.44
analogy,0.5,0.36,0.5
analyses,0.84,0.16,0.84
analysis,0.72,0.44,0.7
analyst,0.6,0.4,0.76
analytic,0.66,0.52,0.64
analytical,0.62,0.32,0.8
analytically,0.8,0.7,0.8
analyzability,0.76,0.26,0.7
analyzable,0.84,0.56,0.84
analyze,0.66,0.46,0.7
analyzed,0.52,0.56,0.8
analyzer,0.62,0.56,0.84
anamorphic,0.5,0.5,0.5
anamorphous,0.46,0.5,0.32
anaphylactic,0.38,0.58,0.5
anaphylaxis,0.0,0.92,0.18
anarchic,0.16,0.84,0.84
anarchical,0.14,0.84,0.74
anarchically,0.14,0.84,0.38
anarchism,0.12,0.8,0.62
anarchist,0.2,0.7,0.76
anarchistic,0.16,0.84,0.88
anarchize,0.16,1.0,0.78
anarchy,0.14,0.76,0.62
anastomosis,0.38,0.46,0.48
anathema,0.28,0.48,0.52
anatomic,0.56,0.44,0.54
anatomical,0.5,0.24,0.52
anatomically,0.5,0.08,0.6
anatomist,0.5,0.54,0.84
anatomization,0.5,0.66,0.72
anatomize,0.5,0.8,0.82
anatomy,0.56,0.38,0.56
ancestor,0.58,0.38,0.6
ancestral,0.64,0.48,0.74
ancestrally,0.52,0.12,0.52
ancestress,0.5,0.16,0.64
ancestry,0.7,0.52,0.7
anchor,0.52,0.28,0.56
anchorage,0.5,0.32,0.64
anchorless,0.16,0.32,0.16
anchorman,0.76,0.84,0.84
anchorwoman,0.68,0.84,0.84
anchovies,0.38,0.5,0.5
anchovy,0.32,0.5,0.5
ancient,0.42,0.22,0.44
ancient-egypt,0.64,0.56,0.4
ancient-greek,0.46,0.4,0.4
ancient-history,0.58,0.42,0.64
ancient-rome,0.46,0.46,0.64
ancient-times,0.5,0.46,0.4
anciently,0.5,0.3,0.5
ancientness,0.64,0.14,0.5
ancillary,0.44,0.44,0.28
and,0.5,0.5,0.5
and-all,0.48,0.48,0.44
and-change,0.56,0.46,0.46
and-counting,0.5,0.6,0.44
and-crap,0.4,0.42,0.4
and-everything,0.64,0.38,0.54
and-finally,0.6,0.46,0.56
and-how,0.54,0.48,0.34
and-now,0.42,0.4,0.32
and-so,0.46,0.32,0.38
and-that,0.46,0.4,0.38
and-whatnot,0.4,0.4,0.48
and-yet,0.42,0.42,0.46
androgen,0.26,0.52,0.52
androgenic,0.52,0.84,0.74
androgynous,0.5,0.5,0.5
androgyny,0.52,0.5,0.5
android,0.66,0.42,0.5
andy-warhol,0.54,0.48,0.62
anecdotal,0.5,0.52,0.4
anecdotal-evidence,0.5,0.62,0.6
anecdote,0.58,0.52,0.5
anecdotic,0.36,0.16,0.34
anecdotist,0.52,0.84,0.76
anemia,0.18,0.32,0.3
anemic,0.16,0.28,0.16
anemone,0.54,0.54,0.32
anesthesia,0.36,0.22,0.4
anesthesiologist,0.42,0.22,0.52
anesthesiology,0.74,0.68,0.84
anesthetic,0.34,0.26,0.48
anesthetically,0.36,0.02,0.34
anesthetist,0.6,0.2,0.84
anesthetization,0.36,0.1,0.08
anesthetize,0.22,0.0,0.1
aneurism,0.1,0.66,0.08
aneurysm,0.1,0.68,0.54
anew,0.76,0.36,0.38
angel,0.9,0.16,0.7
angelfish,0.84,0.22,0.44
angelic,0.82,0.3,0.66
angelical,1.0,0.02,0.56
angelically,0.96,0.32,0.62
anger,0.16,0.86,0.64
anger-management,0.32,0.7,0.5
angered,0.0,0.76,0.54
angermanagement,0.26,0.62,0.48
angina,0.22,0.62,0.46
angiogram,0.34,0.52,0.46
angiograph,0.56,0.2,0.68
angiography,0.38,0.54,0.52
angioplasty,0.84,0.84,0.84
angle,0.52,0.4,0.52
angle-for,0.4,0.46,0.26
angled,0.5,0.62,0.52
anglicism,0.5,0.5,0.56
anglicize,0.5,0.78,0.8
angling,0.62,0.4,0.5
anglomaniac,0.32,0.66,0.7
anglophile,0.84,0.5,0.66
angora,0.52,0.42,0.4
angriest,0.08,0.88,0.42
angrily,0.02,1.0,0.26
angriness,0.04,1.0,0.56
angry,0.12,0.82,0.6
