term,valence,arousal,dominance
affluently,0.85,0.33,0.85
afford,0.57,0.58,0.57
afford-to,0.57,0.46,0.54
affordability,0.85,0.5,0.5
affordable,0.84,0.4,0.49
affordable-housing,0.62,0.44,0.55
affront,0.33,0.74,0.54
affronted,0.38,0.75,0.53
afghan,0.5,0.48,0.71
afghanistan,0.5,0.5,0.44
aficionado,0.8,0.8,0.74
afield,0.6,0.37,0.38
afire,0.36,0.91,0.67
aflame,0.6,1.0,0.82
afloat,0.6,0.43,0.44
aflutter,0.67,1.0,0.25
afoot,0.55,0.81,0.5
afore,0.5,0.33,0.38
aforehand,0.5,0.5,0.73
aforementioned,0.49,0.32,0.41
aforesaid,0.53,0.36,0.48
aforethought,0.5,0.79,0.81
afoul,0.2,0.81,0.33
afraid,0.01,0.67,0.23
afresh,0.64,0.52,0.48
african-american,0.6,0.53,0.54
afro,0.72,0.54,0.52
aft,0.48,0.41,0.52
after,0.62,0.5,0.36
after-all,0.54,0.4,0.4
after-hours,0.36,0.49,0.51
after-party,0.65,0.46,0.46
afterbirth,0.32,0.26,0.22
afterburner,0.5,1.0,0.98
afterburning,0.4,0.85,0.79
aftercare,0.84,0.19,0.38
aftereffect,0.33,0.22,0.39
aftergame,0.6,0.84,0.61
afterglow,1.0,0.26,0.67
afterhours,0.56,0.81,0.5
afterlife,0.57,0.57,0.57
afterload,0.5,0.6,0.76
aftermarket,0.5,0.77,0.79
aftermath,0.31,0.45,0.44
aftermost,0.5,0.5,0.52
afternoon,0.54,0.39,0.34
afternoon-tea,0.66,0.31,0.43
afterparty,0.88,1.0,0.5
aftersale,0.81,0.16,0.67
afterschool,0.62,0.74,0.47
aftershave,0.4,0.38,0.41
aftershock,0.25,0.85,0.52
aftertaste,0.36,0.36,0.46
afterthought,0.4,0.39,0.35
aftertime,0.5,0.18,0.48
afterward,0.5,0.19,0.5
afterword,0.55,0.18,0.57
afterworld,0.36,0.4,0.5
aga,0.54,0.33,0.4
again,0.45,0.48,0.51
against,0.22,0.55,0.4
agamemnon,0.24,0.84,1.0
agape,0.61,0.53,0.46
agate,0.54,0.38,0.49
agave,0.75,0.26,0.56
age,0.56,0.22,0.5
age-bracket,0.41,0.49,0.39
age-gap,0.38,0.49,0.41
age-group,0.46,0.44,0.38
age-limit,0.48,0.38,0.4
age-range,0.45,0.49,0.55
aged,0.14,0.36,0.23
agedly,0.33,0.15,0.26
agedness,0.36,0.09,0.32
ageism,0.16,0.25,0.16
ageist,0.0,0.84,0.8
ageless,0.84,0.24,0.64
agelessness,0.9,0.09,0.59
agencies,0.54,0.84,0.85
agency,0.46,0.3,0.59
agenda,0.53,0.3,0.56
agent,0.48,0.44,0.76
agent-orange,0.24,0.56,0.48
agglomeration,0.45,0.77,0.51
aggravate,0.22,0.77,0.46
aggravated,0.08,0.76,0.43
aggravates,0.11,0.73,0.36
aggravating,0.26,0.73,0.64
aggravation,0.07,0.78,0.62
aggravator,0.16,0.98,0.97
aggregate,0.73,0.38,0.56
aggregately,0.5,0.5,0.72
aggregation,0.59,0.51,0.7
aggregative,0.5,0.22,0.73
aggregator,0.5,0.82,0.88
aggresive,0.06,0.95,0.57
aggression,0.09,0.93,0.54
aggressive,0.12,0.95,0.65
aggressively,0.25,0.92,0.69
aggressiveness,0.08,0.91,0.65
aggressor,0.15,0.95,0.83
aggrieve,0.16,0.84,0.25
aggrieved,0.16,0.52,0.19
aggrievedly,0.16,0.8,0.2
agh,0.26,0.5,0.4
aghast,0.14,0.86,0.46
aghhh,0.28,0.64,0.27
agile,0.8,0.65,0.78
agilely,1.0,1.0,0.87
agility,0.72,0.7,0.82
aging,0.22,0.26,0.29
agitate,0.3,0.79,0.6
agitated,0.44,0.88,0.49
agitatedly,0.16,1.0,0.27
agitation,0.24,0.93,0.44
agitator,0.22,1.0,0.85
aglow,0.78,0.51,0.79
agnostic,0.3,0.4,0.57
agnostically,0.5,0.21,0.5
agnosticism,0.46,0.3,0.52
ago,0.32,0.28,0.4
agog,0.85,1.0,0.7
agonist,0.77,0.84,0.85
agonistic,0.16,0.84,0.9
agonistically,0.2,0.84,0.91
agonize,0.16,1.0,0.19
agonizing,0.09,0.8,0.34
agony,0.09,0.78,0.4
agoraphobia,0.12,0.71,0.44
agoraphobic,0.0,0.09,0.06
agrarian,0.67,0.33,0.72
agree,0.91,0.26,0.54
agree-on,0.74,0.47,0.74
agree-to,0.7,0.41,0.59
agree-with,0.72,0.49,0.57
agreeability,1.0,0.26,0.29
agreeable,0.91,0.5,0.7
agreeableness,1.0,0.3,0.33
agreeably,0.85,0.22,0.69
agreed,0.79,0.45,0.57
agreed-upon,0.73,0.38,0.57
agreeing,0.85,0.48,0.56
agreement,0.76,0.44,0.73
agressive,0.09,0.92,0.75
agribusiness,0.52,0.75,0.85
agricultural,0.68,0.32,0.47
agriculturalist,0.64,0.78,0.73
agriculturally,0.64,0.67,0.59
agriculture,0.67,0.36,0.46
agriculturist,0.81,0.76,0.76
agrobiologist,0.78,0.84,0.72
agrochemical,0.19,0.5,0.72
agronomic,0.71,0.31,0.73
agronomist,0.78,0.76,0.76
aground,0.33,0.34,0.44
agua,0.6,0.18,0.43
aha,0.55,0.51,0.41
ahead,0.71,0.52,0.67
ahead-of,0.48,0.54,0.53
ahem,0.36,0.67,0.52
ahh,0.5,0.4,0.31
ahhh,0.56,0.51,0.24
ahhhh,0.38,0.4,0.4
ahhhhhhhh,0.55,0.65,0.29
ahold,0.53,0.47,0.77
ahoy,0.5,0.49,0.38
aid,0.89,0.49,0.54
aide,0.73,0.34,0.43
aiding,0.64,0.54,0.57
aidless,0.16,0.16,0.04
aids,0.56,0.48,0.5
ail,0.38,0.43,0.38
ailing,0.09,0.52,0.16
ailment,0.15,0.73,0.27
aim,0.48,0.57,0.57
aim-at,0.63,0.6,0.62
aim-for,0.64,0.51,0.57
aim-to,0.48,0.44,0.62
aimed-at,0.51,0.6,0.64
aimless,0.15,0.27,0.18
aimlessly,0.16,0.15,0.0
aimlessness,0.16,0.02,0.04
air,0.71,0.16,0.43
air-ball,0.46,0.4,0.35
air-conditioned,0.74,0.54,0.59
air-conditioner,0.55,0.49,0.56
air-conditioning,0.64,0.46,0.68
air-drop,0.38,0.54,0.46
air-duct,0.35,0.38,0.5
air-filter,0.54,0.4,0.43
air-flow,0.74,0.43,0.5
air-force,0.43,0.67,0.69
air-freshener,0.79,0.35,0.66
air-guitar,0.57,0.51,0.58
air-horn,0.38,0.51,0.61
air-mattress,0.45,0.38,0.57
air-miles,0.54,0.41,0.51
air-out,0.45,0.5,0.33
air-pollution,0.17,0.54,0.49
air-pressure,0.42,0.53,0.54
air-quality,0.49,0.46,0.52
air-raid,0.29,0.56,0.5
air-show,0.64,0.6,0.5
air-time,0.67,0.55,0.49
air-traffic,0.29,0.7,0.5
air-travel,0.47,0.51,0.63
airbag,0.51,0.4,0.43
airbase,0.5,0.5,0.85
airbed,0.62,0.27,0.48
airboat,0.54,0.85,0.5
airborne,0.54,0.52,0.38
airbrush,0.84,0.82,0.52
aircraft,0.64,0.64,0.69
aircraft-carrier,0.49,0.71,0.64
aircraftman,0.5,0.84,0.36
aircraftsman,0.5,0.81,0.73
aircrew,0.53,0.84,0.81
airdrop,0.52,0.95,0.78
airfare,0.38,0.5,0.5
airfield,0.6,0.65,0.64
airflow,0.78,0.84,0.57
airforce,0.84,0.84,1.0
airframe,0.54,0.5,0.75
airfreight,0.5,0.84,0.75
airhead,0.27,0.48,0.27
airily,0.69,0.67,0.39
airiness,0.77,0.08,0.36
airless,0.16,0.09,0.28
airlift,0.57,0.62,0.64
airline,0.65,0.48,0.69
airline-industry,0.57,0.67,0.68
airliner,0.67,0.78,0.64
airlock,0.4,0.52,0.44
airmail,0.84,0.84,0.55
airman,0.59,0.71,0.72
airmanship,1.0,0.84,0.84
airplane,0.72,0.7,0.71
airplay,0.79,0.84,0.76
airport,0.73,0.68,0.68
airport-terminal,0.57,0.56,0.65
airpower,0.84,0.95,1.0
airproof,0.84,0.16,0.64
airs,0.59,0.2,0.37
airshaft,0.38,0.36,0.5
airship,0.54,0.47,0.53
airshow,0.84,1.0,0.78
airsick,0.16,0.8,0.16
airsickness,0.02,0.84,0.05
airspace,0.56,0.51,0.64
airspeed,0.59,0.78,0.54
airstream,0.75,0.84,0.59
airstrike,0.15,1.0,0.8
airstrip,0.55,0.69,0.65
airtight,0.48,0.38,0.57
airtime,0.8,0.84,0.69
airwave,0.5,0.71,0.5
airway,0.64,0.59,0.48
airwoman,0.84,0.84,0.68
airworthiness,0.79,0.16,0.76
airworthy,0.98,0.53,0.88
airy,0.8,0.62,0.37
aisle,0.44,0.22,0.29
ait,0.38,0.39,0.4
ajar,0.46,0.41,0.44
aka,0.46,0.36,0.35
akimbo,0.5,0.79,0.62
akin,0.64,0.35,0.53
alabaster,0.54,0.4,0.44
alacrity,0.85,1.0,0.78
alamo,0.23,0.5,0.91
alarm,0.24,0.88,0.7
alarm-clock,0.51,0.64,0.56
alarmclock,0.4,1.0,0.67
alarmed,0.19,0.82,0.49
alarming,0.21,0.89,0.59
alarmism,0.16,0.98,0.62
alarmist,0.16,0.97,0.52
alas,0.57,0.31,0.28
alb,0.52,0.38,0.43
albacore,0.52,0.5,0.52
albanian,0.5,0.5,0.68
albatross,0.5,0.44,0.53
albeit,0.5,0.5,0.5
albinism,0.5,0.33,0.47
albino,0.5,0.24,0.36
album,0.64,0.35,0.46
alchemic,0.84,0.71,0.81
alchemically,0.53,0.75,0.71
alchemist,0.7,0.84,0.84
alchemistic,0.5,0.81,0.78
alchemize,0.56,0.84,0.82
alchemy,0.54,0.59,0.7
alcohol,0.33,0.67,0.38
alcohol-poisoning,0.12,0.7,0.29
alcoholic,0.16,0.69,0.36
alcoholic-beverage,0.46,0.62,0.49
alcoholism,0.06,0.78,0.4
alcove,0.49,0.34,0.36
alderman,0.55,0.46,0.69
ale,0.53,0.45,0.36
alehouse,0.53,0.84,0.5
alert,0.48,0.82,0.65
alertly,0.96,0.97,0.95
alertness,0.38,0.88,0.75
alerts,0.33,0.8,0.67
alfalfa,0.54,0.25,0.31
alfresco,0.84,0.67,0.5
algae,0.5,0.16,0.31
algebra,0.44,0.34,0.57
algebraic,0.53,0.41,0.44
algebraically,0.5,0.24,0.79
algorithm,0.45,0.4,0.56
algorithmic,0.6,0.84,0.85
alias,0.54,0.36,0.33
alibi,0.4,0.53,0.56
alien,0.41,0.62,0.49
alienability,0.5,0.5,0.62
alienable,0.5,0.5,0.46
alienate,0.24,0.5,0.53
alienated,0.41,0.43,0.56
alienation,0.38,0.53,0.37
alienator,0.11,0.82,0.79
alienist,0.16,0.84,0.73
alight,0.67,0.65,0.6
align,0.65,0.36,0.62
aligned,0.59,0.27,0.56
aligner,0.79,0.84,0.74
alignment,0.64,0.41,0.68
alike,0.65,0.17,0.44
alikeness,0.64,0.23,0.5
alimentation,0.79,0.44,0.54
alimony,0.61,0.47,0.46
aliquot,0.44,0.31,0.4
alive,0.76,0.64,0.73
alive-with,0.65,0.54,0.67
alkali,0.49,0.35,0.41
alkaline,0.64,0.31,0.64
alkalinity,0.5,0.05,0.55
alkalinize,0.8,0.8,0.84
alkalization,0.84,0.33,0.76
alkalize,0.84,0.38,0.75
alkaloid,0.5,0.7,0.57
alkaloids,0.43,0.56,0.4
all,0.5,0.5,0.7
all-aboard,0.58,0.51,0.57
all-about,0.64,0.41,0.48
all-along,0.49,0.48,0.5
all-around,0.64,0.51,0.55
all-better,0.8,0.33,0.68
all-blacks,0.51,0.64,0.43
all-but,0.36,0.47,0.33
all-caps,0.58,0.47,0.54
all-clear,0.75,0.38,0.45
all-correct,0.8,0.43,0.71
all-downhill,0.29,0.59,0.33
all-ears,0.49,0.41,0.43
all-eyes,0.63,0.53,0.56
all-for,0.5,0.49,0.58
all-fours,0.38,0.44,0.42
all-gone,0.42,0.52,0.42
all-important,0.78,0.57,0.74
all-in,0.54,0.48,0.54
all-inclusive,0.76,0.51,0.59
all-nations,0.68,0.51,0.59
all-out,0.4,0.57,0.34
all-over,0.49,0.46,0.6
all-right,0.67,0.4,0.56
all-round,0.71,0.44,0.6
all-set,0.67,0.47,0.59
all-show,0.4,0.46,0.54
all-that,0.57,0.47,0.43
all-together,0.75,0.52,0.62
all-told,0.5,0.43,0.41
all-too,0.4,0.44,0.43
all-wet,0.3,0.49,0.45
all-y'all,0.57,0.49,0.4
all-star-game,0.89,0.64,0.67
allay,0.41,0.4,0.4
allegation,0.58,0.58,0.61
allege,0.42,0.48,0.59
allegeable,0.5,0.16,0.56
alleged,0.36,0.52,0.52
allegedly,0.33,0.48,0.33
allegiance,0.91,0.4,0.75
allegiant,1.0,0.23,0.85
allegoric,0.5,0.29,0.62
allegorical,0.51,0.56,0.6
allegorically,0.5,0.21,0.61
allegorist,0.79,0.41,0.73
allegoristic,0.52,0.41,0.57
allegorize,0.5,0.26,0.71
allegory,0.62,0.58,0.51
allegro,0.64,0.62,0.46
allergen,0.14,0.78,0.27
allergenic,0.16,0.5,0.27
allergic,0.14,0.55,0.27
allergic-reaction,0.22,0.7,0.24
allergies,0.16,0.5,0.18
allergist,0.5,0.84,0.96
allergy,0.3,0.6,0.39
alleviate,0.87,0.27,0.53
alleviation,0.73,0.2,0.49
alleviative,0.87,0.19,0.53
alleviator,0.85,0.19,0.78
alley,0.35,0.5,0.36
alley-oop,0.58,0.46,0.43
alleyway,0.36,0.47,0.38
alliance,0.7,0.47,0.77
allied,0.71,0.24,0.64
allies,0.84,0.74,0.84
alligator,0.36,0.7,0.64
alliterate,0.69,0.67,0.67
alliteration,0.7,0.64,0.62
alliterative,0.84,0.55,0.59
alliteratively,0.67,0.8,0.6
alliterativeness,0.67,0.54,0.56
allo,0.5,0.5,0.5
allocate,0.67,0.46,0.67
allocation,0.6,0.39,0.68
allocative,0.5,0.16,0.69
allocator,0.78,0.84,0.84
allot,0.62,0.48,0.62
allotment,0.6,0.39,0.64
allow,0.7,0.43,0.54
allow-for,0.77,0.46,0.59
allow-in,0.7,0.41,0.51
allowable,0.7,0.5,0.56
allowably,0.6,0.21,0.59
allowance,0.67,0.38,0.59
allowed,0.73,0.36,0.65
alloy,0.59,0.44,0.6
allsmiles,0.78,0.53,0.43
allspice,0.64,0.16,0.5
allstar,0.57,0.51,0.56
alltime,0.6,0.44,0.62
allude,0.5,0.69,0.74
allure,0.8,0.59,0.68
allurement,0.84,0.84,0.64
alluring,0.84,0.74,0.84
alluringness,0.84,0.84,0.62
allusion,0.44,0.31,0.46
allusive,0.67,0.67,0.75
allusively,0.54,0.77,0.67
allusiveness,0.79,0.16,0.71
alluvial,0.33,0.49,0.49
ally,0.79,0.32,0.69
alma-mater,0.46,0.52,0.54
almanac,0.69,0.2,0.41
almightily,1.0,0.67,1.0
almightiness,1.0,0.53,1.0
almighty,0.94,0.88,0.98
almond,0.7,0.18,0.32
almond-milk,0.7,0.33,0.42
almonds,0.82,0.19,0.5
almost,0.46,0.37,0.51
alms,0.88,0.36,0.19
almsgiver,0.84,0.36,0.7
aloe-vera,0.7,0.34,0.6
aloft,0.77,0.38,0.7
aloha,0.7,0.44,0.44
alone,0.33,0.16,0.22
aloneness,0.33,0.0,0.26
along,0.6,0.39,0.46
along-with,0.51,0.42,0.55
alongside,0.46,0.33,0.35
aloof,0.19,0.43,0.3
aloofness,0.16,0.0,0.37
alopecia,0.16,0.19,0.33
aloud,0.46,0.71,0.75
alpaca,0.71,0.18,0.26
alpha,0.71,0.34,0.76
alpha-male,0.38,0.6,0.55
alphabet,0.56,0.21,0.67
alphabetic,0.5,0.5,0.54
alphabetical,0.54,0.3,0.54
alphabetical-order,0.58,0.44,0.67
alphabetically,0.5,0.16,0.53
alphabetization,0.76,0.21,0.62
alphabetize,0.62,0.75,0.68
alphabetizer,0.59,0.84,0.65
alphanumeric,0.5,0.5,0.62
alphanumerical,0.5,0.28,0.76
alpine,0.6,0.33,0.47
alps,0.97,0.33,0.64
already,0.5,0.35,0.45
alreadyyyyy,0.59,0.71,0.35
alright,0.59,0.38,0.53
alrighty,0.69,0.84,0.4
also,0.5,0.5,0.5
alt,0.5,0.5,0.5
altar,0.79,0.29,0.6
altar-boy,0.43,0.21,0.35
altarpiece,0.84,0.0,0.59
alter,0.33,0.7,0.65
alter-ego,0.51,0.54,0.45
alterability,0.5,0.5,0.59
alterable,0.84,0.67,0.64
alterably,0.5,0.5,0.39
alteration,0.16,0.8,0.61
altercate,0.16,0.84,0.86
altercation,0.17,0.8,0.5
altered,0.26,0.77,0.5
alternate,0.62,0.36,0.59
alternate-universe,0.6,0.58,0.62
alternately,0.5,0.84,0.5
alternating,0.48,0.49,0.54
alternation,0.5,0.84,0.5
alternative,0.63,0.38,0.63
alternatively,0.5,0.5,0.56
alternativeness,0.67,0.54,0.76
alternator,0.55,0.84,0.59
although,0.46,0.48,0.44
altimeter,0.62,0.51,0.58
altitude,0.71,0.48,0.73
altitudinal,0.5,0.5,0.52
alto,0.65,0.4,0.73
altogether,0.84,0.33,0.64
altruism,1.0,0.57,0.6
altruist,1.0,0.63,0.62
altruistic,1.0,0.38,0.67
altruistically,1.0,0.35,0.38
alum,0.5,0.5,0.52
aluminum,0.45,0.28,0.43
aluminum-foil,0.35,0.43,0.51
alumna,0.78,0.21,0.61
alumnae,0.84,0.22,0.56
alumni,0.55,0.46,0.56
alumnus,0.64,0.37,0.42
alveolar,0.47,0.48,0.36
always,0.56,0.5,0.5
alzheimer,0.0,0.19,0.04
alzheimers,0.2,0.52,0.32
am,0.5,0.5,0.5
amalgam,0.44,0.33,0.51
amalgamate,0.78,0.84,0.81
amalgamated,0.84,0.84,0.74
amalgamation,0.4,0.47,0.53
amalgamative,0.84,0.76,0.74
amalgamator,0.52,0.84,0.81
amaretto,0.54,0.55,0.38
amass,0.55,0.46,0.46
amateur,0.47,0.5,0.41
amateur-hour,0.38,0.51,0.43
amateurish,0.16,0.33,0.15
amateurishly,0.2,0.77,0.16
amateurishness,0.16,0.3,0.16
amateurism,0.41,0.33,0.16
amaze,0.9,0.84,0.78
amazed,0.79,0.78,0.54
amazedly,0.91,0.8,0.41
amazedness,0.83,0.87,0.51
amazement,0.75,0.8,0.64
amazing,0.91,0.84,0.85
amazingly,0.92,0.77,0.92
amazon,0.84,0.7,1.0
ambassador,0.65,0.53,0.91
ambassadorial,0.78,0.23,0.96
ambassadorship,0.85,0.16,0.84
amber,0.64,0.31,0.37
amber-alert,0.18,0.65,0.54
ambiance,0.84,0.04,0.52
ambidexterity,1.0,0.84,0.96
ambidexterous,0.85,0.5,0.74
ambidextrous,0.84,0.5,0.73
ambidextrously,0.84,0.84,0.71
ambidextrousness,0.85,0.6,0.85
ambience,0.73,0.36,0.43
ambient,0.62,0.36,0.58
ambient-music,0.62,0.51,0.49
ambiguity,0.16,0.46,0.37
ambiguous,0.27,0.46,0.36
ambiguously,0.33,0.22,0.33
ambiguousness,0.33,0.16,0.24
ambit,0.48,0.38,0.38
ambition,0.51,0.8,0.66
ambitionless,0.16,0.0,0.28
ambitious,0.49,0.82,0.71
ambitiously,0.85,0.84,0.88
ambitiousness,0.84,0.84,0.96
ambivalence,0.29,0.16,0.28
ambivalent,0.51,0.4,0.48
amble,0.67,0.33,0.4
ambler,0.52,0.84,0.46
ambrosia,0.57,0.45,0.48
ambrosial,1.0,0.38,0.57
ambulance,0.5,0.75,0.61
ambulant,0.78,0.84,0.63
ambulate,0.52,0.84,0.6
ambulation,0.78,1.0,0.63
ambulatory,0.82,0.79,0.54
ambush,0.28,0.83,0.5
ambusher,0.16,1.0,0.98
ameliorate,0.77,0.55,0.74
amen,0.78,0.18,0.54
amenability,0.91,0.33,0.71
amenable,0.45,0.41,0.4
amenably,0.8,0.22,0.31
amend,0.69,0.4,0.66
amendable,0.84,0.26,0.59
amendment,0.53,0.46,0.6
amends,0.64,0.36,0.51
amenity,0.75,0.33,0.57
american-cheese,0.6,0.41,0.7
american-dream,0.87,0.53,0.59
american-eagle,0.54,0.62,0.6
american-english,0.6,0.47,0.66
american-express,0.68,0.51,0.68
american-flag,0.69,0.47,0.72
american-football,0.64,0.62,0.73
american-indian,0.55,0.56,0.57
american-league,0.51,0.64,0.78
american-revolution,0.64,0.72,0.73
american-thanksgiving,0.8,0.57,0.73
american-way,0.7,0.6,0.66
americanize,0.5,0.84,0.72
amethyst,0.62,0.4,0.51
amiability,1.0,0.16,0.5
amiable,0.84,0.29,0.49
amiableness,1.0,0.24,0.4
amiably,0.95,0.02,0.77
amicability,0.86,0.22,0.36
amicable,0.88,0.33,0.51
amicableness,1.0,0.18,0.38
amicably,0.95,0.24,0.69
amid,0.51,0.34,0.26
amidst,0.49,0.3,0.42
amigo,0.97,0.53,0.69
amigos,0.85,0.32,0.5
amino,0.55,0.4,0.43
amiss,0.16,0.78,0.28
ammo,0.33,0.77,0.62
ammonia,0.29,0.59,0.41
ammonite,0.5,0.02,0.5
ammonium,0.36,0.4,0.37
ammunition,0.34,0.64,0.67
amnesia,0.3,0.33,0.31
amnesiac,0.16,0.19,0.04
amnesic,0.16,0.23,0.18
amnesty,0.55,0.45,0.82
amniotic,0.5,0.05,0.41
amoeba,0.47,0.5,0.16
amoebae,0.33,0.1,0.27
amoebic,0.15,0.5,0.36
amok,0.16,1.0,0.35
among,0.53,0.35,0.49
amongst,0.49,0.47,0.41
amoral,0.16,0.5,0.46
amorality,0.16,0.28,0.36
amorous,0.84,0.67,0.64
amorously,0.97,0.93,0.71
amorousness,0.96,0.84,0.7
amorphous,0.33,0.4,0.35
amorphously,0.36,0.16,0.13
amorphousness,0.31,0.06,0.21
amortization,0.59,0.49,0.52
amount,0.56,0.42,0.65
amount-to,0.4,0.43,0.6
amour,0.86,0.48,0.65
amoxicillin,0.75,0.5,0.5
amp,0.44,0.4,0.38
amped-up,0.51,0.57,0.57
amperage,0.5,0.78,0.77
ampersand,0.48,0.45,0.49
amphetamine,0.16,1.0,0.88
amphetamines,0.14,0.67,0.53
amphibian,0.43,0.36,0.47
amphibious,0.48,0.35,0.44
amphibiously,0.5,0.56,0.52
amphibiousness,0.5,0.5,0.5
amphitheater,0.65,0.48,0.54
ample,0.74,0.35,0.72
ampleness,0.84,0.5,0.64
amplification,0.69,0.67,0.83
amplifier,0.53,0.84,0.79
amplify,0.67,0.73,0.83
amplitude,0.7,0.44,0.69
amply,0.78,0.43,0.77
amputate,0.09,0.66,0.51
amputation,0.1,0.76,0.49
amputee,0.22,0.3,0.18
amuck,0.38,0.6,0.32
amulet,0.78,0.26,0.63
amusable,0.82,0.65,0.36
amuse,0.81,0.68,0.67
amused,0.94,0.84,0.6
amusedly,0.88,0.81,0.5
amusement,0.93,0.84,0.8
amusement-park,0.83,0.58,0.7
amuser,0.76,0.84,0.69
amusing,0.96,0.83,0.63
ana,0.54,0.3,0.32
anabolic,0.81,0.85,0.93
anabolism,0.84,0.81,0.72
anachronism,0.33,0.46,0.19
anachronistic,0.22,0.21,0.36
anachronistically,0.5,0.5,0.5
anachronous,0.16,0.47,0.26
anaconda,0.15,0.83,0.54
anaerobia,0.31,0.02,0.5
anaerobic,0.33,0.33,0.65
anaesthesia,0.35,0.22,0.47
anaesthetic,0.45,0.27,0.51
anaesthetize,0.31,0.03,0.91
anagram,0.55,0.33,0.45
anagrammatic,0.5,0.8,0.61
anagrammatically,0.5,0.84,0.56
anal,0.33,0.8,0.33
anal-sex,0.23,0.66,0.36
analgesia,0.84,0.0,0.27
analgesic,0.41,0.32,0.44
analog,0.5,0.5,0.52
analogical,0.78,0.16,0.69
analogically,0.5,0.33,0.5
analogism,0.5,0.5,0.7
analogist,0.54,0.84,0.76
analogize,0.72,0.84,0.74
analogous,0.53,0.27,0.5
analogously,0.5,0.5,0.79
analogue,0.57,0.32,0.44
analogy,0.51,0.36,0.51
analyses,0.84,0.16,0.84
analysis,0.73,0.45,0.7
analyst,0.6,0.41,0.76
analytic,0.67,0.52,0.64
analytical,0.62,0.33,0.8
analytically,0.81,0.71,0.81
analyzability,0.76,0.26,0.7
analyzable,0.84,0.56,0.84
analyze,0.67,0.46,0.71
analyzed,0.53,0.57,0.81
analyzer,0.62,0.56,0.85
anamorphic,0.5,0.5,0.5
anamorphous,0.46,0.5,0.33
anaphylactic,0.38,0.59,0.5
anaphylaxis,0.0,0.93,0.19
anarchic,0.16,0.84,0.85
anarchical,0.15,0.84,0.75
anarchically,0.15,0.84,0.38
anarchism,0.12,0.8,0.62
anarchist,0.21,0.7,0.76
anarchistic,0.16,0.84,0.89
anarchize,0.16,1.0,0.78
anarchy,0.15,0.76,0.62
anastomosis,0.38,0.47,0.49
anathema,0.29,0.49,0.52
anatomic,0.56,0.44,0.54
anatomical,0.5,0.25,0.53
anatomically,0.5,0.08,0.6
anatomist,0.5,0.55,0.84
anatomization,0.5,0.67,0.72
anatomize,0.5,0.81,0.82
anatomy,0.56,0.39,0.57
ancestor,0.59,0.39,0.6
ancestral,0.64,0.48,0.75
ancestrally,0.52,0.12,0.53
ancestress,0.5,0.16,0.64
ancestry,0.71,0.52,0.71
anchor,0.52,0.29,0.57
anchorage,0.5,0.33,0.64
anchorless,0.16,0.32,0.16
anchorman,0.76,0.84,0.84
anchorwoman,0.69,0.84,0.85
anchovies,0.39,0.5,0.5
anchovy,0.33,0.5,0.5
ancient,0.42,0.22,0.44
ancient-egypt,0.64,0.57,0.41
ancient-greek,0.46,0.4,0.4
ancient-history,0.59,0.43,0.65
ancient-rome,0.46,0.46,0.64
ancient-times,0.5,0.46,0.4
anciently,0.5,0.31,0.5
ancientness,0.64,0.15,0.5
ancillary,0.45,0.44,0.28
and,0.5,0.5,0.5
and-all,0.49,0.48,0.45
and-change,0.56,0.46,0.46
and-counting,0.51,0.6,0.44
and-crap,0.4,0.43,0.4
and-everything,0.64,0.39,0.55
and-finally,0.6,0.47,0.57
and-how,0.55,0.49,0.34
and-now,0.43,0.4,0.33
and-so,0.46,0.33,0.39
and-that,0.46,0.4,0.38
and-whatnot,0.41,0.4,0.49
and-yet,0.43,0.43,0.46
androgen,0.26,0.53,0.53
androgenic,0.52,0.84,0.74
androgynous,0.5,0.5,0.5
androgyny,0.53,0.5,0.5
android,0.67,0.43,0.5
andy-warhol,0.54,0.49,0.62
anecdotal,0.5,0.52,0.41
anecdotal-evidence,0.51,0.62,0.6
anecdote,0.59,0.53,0.5
anecdotic,0.36,0.16,0.35
anecdotist,0.52,0.84,0.77
anemia,0.19,0.33,0.31
anemic,0.16,0.28,0.16
anemone,0.55,0.54,0.33
anesthesia,0.36,0.22,0.4
anesthesiologist,0.42,0.22,0.53
anesthesiology,0.74,0.68,0.84
anesthetic,0.35,0.27,0.48
anesthetically,0.36,0.02,0.35
anesthetist,0.6,0.21,0.84
anesthetization,0.36,0.11,0.09
anesthetize,0.22,0.0,0.1
aneurism,0.11,0.67,0.09
aneurysm,0.11,0.69,0.54
anew,0.77,0.36,0.38
angel,0.91,0.16,0.7
angelfish,0.84,0.22,0.44
angelic,0.83,0.3,0.67
angelical,1.0,0.03,0.56
angelically,0.96,0.33,0.62
anger,0.16,0.86,0.65
anger-management,0.32,0.71,0.5
angered,0.01,0.77,0.54
angermanagement,0.26,0.63,0.48
angina,0.23,0.63,0.46
angiogram,0.35,0.52,0.46
angiograph,0.57,0.21,0.68
angiography,0.38,0.54,0.52
angioplasty,0.84,0.84,0.84
angle,0.52,0.41,0.53
angle-for,0.4,0.46,0.27
angled,0.5,0.63,0.52
anglicism,0.5,0.5,0.56
anglicize,0.5,0.78,0.8
angling,0.62,0.41,0.5
anglomaniac,0.33,0.67,0.71
anglophile,0.84,0.5,0.67
angora,0.53,0.43,0.4
angriest,0.09,0.89,0.43
angrily,0.02,1.0,0.26
angriness,0.05,1.0,0.57
angry,0.12,0.83,0.6
